route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
064-183,2003-Mifflin-Weekday-36,6834-1603897,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -291,0640031
064-183,2003-Mifflin-Weekday-36,7175-1603897,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -291,0640032
064-183,2003-Mifflin-Weekday-36,6990-1603984,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,061D-286,0640031
064-183,2003-Mifflin-Weekday-36,7194-1603984,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,061D-286,0640032
064-183,2003-Mifflin-Weekday-36,6858-1603897,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -291,0640031
064-183,2003-Mifflin-Weekday-36,7192-1604258,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -301,0640032
064-183,2003-Mifflin-Weekday-36,7177-1603897,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -291,0640032
064-183,2003-Mifflin-Weekday-36,7176-1603894,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -290,0640032
064-183,2003-Mifflin-Weekday-36,7174-1603894,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -290,0640032
064-183,2003-Mifflin-Weekday-36,6827-1603894,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -290,0640031
064-183,2003-Mifflin-Weekday-36,6844-1603894,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -290,0640031
064-183,2003-Mifflin-Weekday-36,6871-1603924,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -292,0640031
064-183,2003-Mifflin-Weekday-36,7178-1603924,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -292,0640032
064-183,2003-Mifflin-Weekday-36,6883-1604001,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -293,0640031
064-183,2003-Mifflin-Weekday-36,6948-1604256,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -300,0640031
064-183,2003-Mifflin-Weekday-36,6889-1604115,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -294,0640031
064-183,2003-Mifflin-Weekday-36,7179-1604001,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -293,0640032
064-183,2003-Mifflin-Weekday-36,7189-1604040,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -299,0640032
064-183,2003-Mifflin-Weekday-36,7188-1604256,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -300,0640032
064-183,2003-Mifflin-Weekday-36,6918-1604160,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -297,0640031
064-183,2003-Mifflin-Weekday-36,7182-1603895,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -295,0640032
064-183,2003-Mifflin-Weekday-36,6956-1604040,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -299,0640031
064-183,2003-Mifflin-Weekday-36,7185-1603896,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -298,0640032
064-183,2003-Mifflin-Weekday-36,7191-1604243,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -302,0640032
064-183,2003-Mifflin-Weekday-36,7180-1604115,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -294,0640032
064-183,2003-Mifflin-Weekday-36,6898-1604001,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -293,0640031
064-183,2003-Mifflin-Weekday-36,7190-1604258,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -301,0640032
064-183,2003-Mifflin-Weekday-36,7181-1604001,Outbound-(O)-WATERFRONT VIA BLOOMFIELD-SHADYSIDE-SQUIRREL HL,0,064 -293,0640032
064-183,2003-Mifflin-Weekday-36,6907-1603895,Inbound-(I)-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,1,064 -295,0640031
056-183,2003-Mifflin-Weekday-36,5867-1603871,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -087,0560108
056-183,2003-Mifflin-Weekday-36,5868-1603874,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -088,0560108
056-183,2003-Mifflin-Weekday-36,5869-1603872,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -089,0560108
056-183,2003-Mifflin-Weekday-36,5871-1603876,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,057 -096,0560108
056-183,2003-Mifflin-Weekday-36,5872-1603871,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -087,0560108
056-183,2003-Mifflin-Weekday-36,5874-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5875-1603872,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -089,0560108
056-183,2003-Mifflin-Weekday-36,5876-1603875,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -090,0560108
056-183,2003-Mifflin-Weekday-36,5877-1603871,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -087,0560108
056-183,2003-Mifflin-Weekday-36,5879-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5880-1603875,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -090,0560108
056-183,2003-Mifflin-Weekday-36,5881-1603871,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -087,0560108
056-183,2003-Mifflin-Weekday-36,5882-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5883-1603875,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -090,0560108
056-183,2003-Mifflin-Weekday-36,5884-1603871,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -087,0560108
056-183,2003-Mifflin-Weekday-36,5885-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5886-1603877,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,061C-225,0560108
056-183,2003-Mifflin-Weekday-36,5887-1603875,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -090,0560108
056-183,2003-Mifflin-Weekday-36,5888-1603871,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -087,0560108
056-183,2003-Mifflin-Weekday-36,5890-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5891-1603878,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -092,0560108
056-183,2003-Mifflin-Weekday-36,5894-1603870,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -093,0560108
056-183,2003-Mifflin-Weekday-36,5896-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5897-1603870,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -093,0560108
056-183,2003-Mifflin-Weekday-36,5898-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5899-1603870,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -093,0560108
056-183,2003-Mifflin-Weekday-36,5900-1603873,Inbound-(IP)-LINCOLN PLACE DOWNTOWN PITTSBURGH,1,056 -091,0560108
056-183,2003-Mifflin-Weekday-36,5937-1603871,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -087,0560103
056-183,2003-Mifflin-Weekday-36,5941-1603874,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -088,0560103
056-183,2003-Mifflin-Weekday-36,5945-1603872,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -089,0560103
056-183,2003-Mifflin-Weekday-36,5949-1603875,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -090,0560103
056-183,2003-Mifflin-Weekday-36,5956-1603871,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -087,0560103
056-183,2003-Mifflin-Weekday-36,5964-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,5967-1603872,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -089,0560103
056-183,2003-Mifflin-Weekday-36,5970-1603875,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -090,0560103
056-183,2003-Mifflin-Weekday-36,5974-1603871,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -087,0560103
056-183,2003-Mifflin-Weekday-36,5976-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,5979-1603875,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -090,0560103
056-183,2003-Mifflin-Weekday-36,5982-1603871,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -087,0560103
056-183,2003-Mifflin-Weekday-36,5985-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,5987-1603875,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -090,0560103
056-183,2003-Mifflin-Weekday-36,5990-1603871,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -087,0560103
056-183,2003-Mifflin-Weekday-36,5994-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,5997-1603877,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,061C-225,0560103
056-183,2003-Mifflin-Weekday-36,6005-1603875,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -090,0560103
056-183,2003-Mifflin-Weekday-36,6013-1603871,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -087,0560103
056-183,2003-Mifflin-Weekday-36,6016-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,6021-1603878,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -092,0560103
056-183,2003-Mifflin-Weekday-36,6025-1603870,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -093,0560103
056-183,2003-Mifflin-Weekday-36,6028-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,6031-1603870,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -093,0560103
056-183,2003-Mifflin-Weekday-36,6034-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
056-183,2003-Mifflin-Weekday-36,6037-1603870,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -093,0560103
056-183,2003-Mifflin-Weekday-36,6039-1603873,Outbound-(OP)-LINCOLN PLACE TO MCKEESPORT-PENN STATE,0,056 -091,0560103
057-183,2003-Mifflin-Weekday-36,6820-1603973,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -094,0570050
057-183,2003-Mifflin-Weekday-36,6823-1603903,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,061D-254,0570050
057-183,2003-Mifflin-Weekday-36,6825-1603987,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -095,0570050
057-183,2003-Mifflin-Weekday-36,6830-1603973,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -094,0570050
057-183,2003-Mifflin-Weekday-36,6832-1604187,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,061D-253,0570050
057-183,2003-Mifflin-Weekday-36,6838-1603987,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -095,0570050
057-183,2003-Mifflin-Weekday-36,6847-1603876,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -096,0570050
057-183,2003-Mifflin-Weekday-36,6869-1603991,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -099,0570050
057-183,2003-Mifflin-Weekday-36,6885-1603991,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -099,0570050
057-183,2003-Mifflin-Weekday-36,6896-1603992,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -101,0570050
057-183,2003-Mifflin-Weekday-36,6912-1604146,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -102,0570050
057-183,2003-Mifflin-Weekday-36,6916-1603992,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -101,0570050
057-183,2003-Mifflin-Weekday-36,6921-1604166,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -103,0570050
057-183,2003-Mifflin-Weekday-36,6929-1604146,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -102,0570050
057-183,2003-Mifflin-Weekday-36,6934-1604249,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -105,0570050
057-183,2003-Mifflin-Weekday-36,6940-1603907,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -104,0570050
057-183,2003-Mifflin-Weekday-36,6949-1604249,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,057 -105,0570050
057-183,2003-Mifflin-Weekday-36,6957-1604035,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,061D-283,0570050
057-183,2003-Mifflin-Weekday-36,6965-1604158,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,061D-281,0570050
057-183,2003-Mifflin-Weekday-36,6972-1603984,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,061D-286,0570050
057-183,2003-Mifflin-Weekday-36,6978-1604134,Inbound-(IG)-HAZELWOOD-HAZELWOOD GREEN TO DOWNTOWN,1,061D-284,0570050
057-183,2003-Mifflin-Weekday-36,5935-1603973,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -094,0570049
057-183,2003-Mifflin-Weekday-36,5938-1603903,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,061D-254,0570049
057-183,2003-Mifflin-Weekday-36,5942-1603987,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -095,0570049
057-183,2003-Mifflin-Weekday-36,5946-1603973,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -094,0570049
057-183,2003-Mifflin-Weekday-36,5951-1604187,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,061D-253,0570049
057-183,2003-Mifflin-Weekday-36,5958-1603987,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -095,0570049
057-183,2003-Mifflin-Weekday-36,5966-1603876,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -096,0570049
057-183,2003-Mifflin-Weekday-36,5975-1603991,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -099,0570049
057-183,2003-Mifflin-Weekday-36,5980-1603991,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -099,0570049
057-183,2003-Mifflin-Weekday-36,5986-1603992,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -101,0570049
057-183,2003-Mifflin-Weekday-36,5991-1604146,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -102,0570049
057-183,2003-Mifflin-Weekday-36,5995-1603992,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -101,0570049
057-183,2003-Mifflin-Weekday-36,5999-1604166,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -103,0570049
057-183,2003-Mifflin-Weekday-36,6007-1604146,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -102,0570049
057-183,2003-Mifflin-Weekday-36,6011-1604249,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -105,0570049
057-183,2003-Mifflin-Weekday-36,6019-1603907,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -104,0570049
057-183,2003-Mifflin-Weekday-36,6024-1604249,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,057 -105,0570049
057-183,2003-Mifflin-Weekday-36,6027-1604035,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,061D-283,0570049
057-183,2003-Mifflin-Weekday-36,6030-1604158,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,061D-281,0570049
057-183,2003-Mifflin-Weekday-36,6032-1603984,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,061D-286,0570049
057-183,2003-Mifflin-Weekday-36,6035-1604134,Outbound-(OG)-HAZELWOOD-HAZELWOOD GREEN TO WATERFRONT,0,061D-284,0570049
053L-183,2003-Mifflin-Weekday-36,7251-1603857,Inbound-(IQ)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-065,053L0177
053L-183,2003-Mifflin-Weekday-36,7253-1604069,Inbound-(IQ)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-063,053L0177
053L-183,2003-Mifflin-Weekday-36,7256-1603858,Inbound-(IQ)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,051 -012,053L0177
053L-183,2003-Mifflin-Weekday-36,7258-1604089,Inbound-(IQ)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-068,053L0177
053L-183,2003-Mifflin-Weekday-36,7118-1604071,Inbound-(IP)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,051 -003,053L0178
053L-183,2003-Mifflin-Weekday-36,7119-1603860,Inbound-(IP)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-069,053L0178
053L-183,2003-Mifflin-Weekday-36,7121-1604213,Inbound-(IP)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,055 -085,053L0178
053L-183,2003-Mifflin-Weekday-36,7123-1604207,Inbound-(IP)-HOMESTEAD PARK LIMITED TO DOWNTOWN,1,053L-066,053L0178
053L-183,2003-Mifflin-Weekday-36,7146-1604237,Inbound-(IV)-HOMESTEAD PARK LIMITED DOWNTOWN VIA WATERFRONT,1,053L-078,053L0174
053L-183,2003-Mifflin-Weekday-36,7152-1604099,Inbound-(IV)-HOMESTEAD PARK LIMITED DOWNTOWN VIA WATERFRONT,1,053L-080,053L0174
053L-183,2003-Mifflin-Weekday-36,7154-1603936,Inbound-(IV)-HOMESTEAD PARK LIMITED DOWNTOWN VIA WATERFRONT,1,053L-077,053L0174
053L-183,2003-Mifflin-Weekday-36,7157-1604234,Inbound-(IV)-HOMESTEAD PARK LIMITED DOWNTOWN VIA WATERFRONT,1,053L-081,053L0174
053L-183,2003-Mifflin-Weekday-36,5936-1604070,Outbound-(OV)-HOMESTEAD PARK LIMITED WEST MIFFLIN VIA WATERFRONT,0,053L-064,053L0175
053L-183,2003-Mifflin-Weekday-36,5939-1604085,Outbound-(OV)-HOMESTEAD PARK LIMITED WEST MIFFLIN VIA WATERFRONT,0,051 -005,053L0175
053L-183,2003-Mifflin-Weekday-36,5943-1603857,Outbound-(OV)-HOMESTEAD PARK LIMITED WEST MIFFLIN VIA WATERFRONT,0,053L-065,053L0175
053L-183,2003-Mifflin-Weekday-36,5947-1604069,Outbound-(OV)-HOMESTEAD PARK LIMITED WEST MIFFLIN VIA WATERFRONT,0,053L-063,053L0175
053L-183,2003-Mifflin-Weekday-36,5954-1604089,Outbound-(OV)-HOMESTEAD PARK LIMITED WEST MIFFLIN VIA WATERFRONT,0,053L-068,053L0175
053L-183,2003-Mifflin-Weekday-36,5996-1604091,Outbound-(OP)-HOMESTEAD PARK LIMITED TO WEST MIFFLIN,0,051 -039,053L0176
053L-183,2003-Mifflin-Weekday-36,6000-1604000,Outbound-(OP)-HOMESTEAD PARK LIMITED TO WEST MIFFLIN,0,053L-075,053L0176
